rentcafe_property_code,voyager_property_code,voyager_property_id,property_name,property_address,rentcafe_property_id
p1657192,JAX00252,5188,1663 Liberty Tree Place,"1663 Liberty Tree Place, Jacksonville, FL, 32221",1689049
p1657193,JAX00253,5189,11244 Revolutionary Way,"11244 Revolutionary Way, Jacksonville, FL, 32221",1689050
p1657194,JAX00254,5190,553 Edward Rutledge St,"553 Edward Rutledge St, Orange Park, FL, 32073",1689051
p1657195,JAX00255,5191,11269 Revolutionary Way,"11269 Revolutionary Way, Jacksonville, FL, 32221",1689052
p1657196,JAX00256,5192,6726 Rolling Stream Dr,"6726 Rolling Stream Dr, Jacksonville, FL, 32219",1689053
p1657197,JAX00257,5193,12446 Mesa Verde Trl,"12446 Mesa Verde Trl, Jacksonville, FL, 32223",1689054
p1657198,JAX00258,5194,616 Pembridge Drive West,"616 Pembridge Drive West, Jacksonville, FL, 32221",1689055
p1657199,JAX00259,5195,654 N Cherry Bark Dr,"654 N Cherry Bark Dr, Jacksonville, FL, 32218",1689056
p1657200,JAX00260,5196,3363 Hampstead Drive,"3363 Hampstead Drive, Jacksonville, FL, 32225",1689057
p1657201,JAX00261,5197,11026 Oak Ridge Drive North,"11026 Oak Ridge Drive North, Jacksonville, FL, 32225",1689058
p1657202,JAX00262,5198,8269 Halls Hammock Ct,"8269 Halls Hammock Ct, Jacksonville, FL, 32244",1689059
p1657203,JAX00263,5199,2873 Taylor Hill Dr,"2873 Taylor Hill Dr, Jacksonville, FL, 32221",1689060
p1657204,JAX00264,5200,1835 Samuel Adams Court,"1835 Samuel Adams Court, Jacksonville, FL, 32221",1689061
p1657205,JAX00265,5201,1837 James Madison Court,"1837 James Madison Court, Jacksonville, FL, 32221",1689062
p1657206,JAX00266,5202,10888 Lippizan Drive,"10888 Lippizan Drive, Jacksonville, FL, 32257",1689063
p1657207,JAX00267,5203,11238 Revolutionary Way,"11238 Revolutionary Way, Jacksonville, FL, 32221",1689064
p1657208,JAX00268,5204,1826 Boston Commons Way,"1826 Boston Commons Way, Jacksonville, FL, 32221",1689065
p1657209,JAX00269,5205,1657 Liberty Tree Place,"1657 Liberty Tree Place, Jacksonville, FL, 32221",1689066
p1657210,JAX00270,5206,8079 Sun Valley Drive,"8079 Sun Valley Drive, Jacksonville, FL, 32210",1689067
p1657211,JAX00271,5207,1819 Boston Commons Way,"1819 Boston Commons Way, Jacksonville, FL, 32221",1689068
p1657212,JAX00272,5208,6986 Sonora Drive North,"6986 Sonora Drive North, Jacksonville, FL, 32244",1689069
p1657213,JAX00273,5209,12547 Sugarberry Way,"12547 Sugarberry Way, Jacksonville, FL, 32226",1689070
p1657214,JAX00274,5210,1829 Samuel Adams Court,"1829 Samuel Adams Court, Jacksonville, FL, 32221",1689071
p1657215,JAX00275,5211,95145 Gladiolus Place,"95145 Gladiolus Place, Fernandina Beach, FL, 32034",1689072
p1657216,JAX00276,5212,1967 McGirts Point Boulevard,"1967 McGirts Point Boulevard, Jacksonville, FL, 32221",1689073
p1657217,JAX00277,5213,1820 James Madison Court,"1820 James Madison Court, Jacksonville, FL, 32221",1689074
p1657218,JAX00278,5214,95117 Gladiolus Pl,"95117 Gladiolus Pl, Fernandina Beach, FL, 32034",1689075
p1657219,JAX00279,5215,1832 James Madison Court,"1832 James Madison Court, Jacksonville, FL, 32221",1689076
p1657220,JAX00280,5216,9952 Somerset Grove Lane,"9952 Somerset Grove Lane, Jacksonville, FL, 32222",1689077
p1657221,JAX00281,5217,95167 Snapdragon Drive,"95167 Snapdragon Drive, Fernandina Beach, FL, 32034",1689078
p1657222,JAX00282,5218,11224 Liberty Square Court,"11224 Liberty Square Court, Jacksonville, FL, 32221",1689079
p1657223,JAX00283,5219,95133 Gladiolus Place,"95133 Gladiolus Place, Fernandina Beach, FL, 32034",1689080
p1657224,JAX00284,5220,1826 James Madison Court,"1826 James Madison Court, Jacksonville, FL, 32221",1689081
p1657225,JAX00285,5221,1838 James Madison Court,"1838 James Madison Court, Jacksonville, FL, 32221",1689082
p1657226,JAX00286,5222,1831 Boston Commons Way,"1831 Boston Commons Way, Jacksonville, FL, 32221",1689083
p1657227,JAX00287,5223,95219 Snapdragon Drive,"95219 Snapdragon Drive, Fernandina Beach, FL, 32034",1689084
p1657228,JAX00288,5224,95121 Gladiolus Place,"95121 Gladiolus Place, Fernandina Beach, FL, 32034",1689085
p1657229,JAX00289,5225,95209 Snapdragon Drive,"95209 Snapdragon Drive, Fernandina Beach, FL, 32034",1689086
p1657230,JAX00290,5226,95149 Gladiolus Place,"95149 Gladiolus Place, Fernandina Beach, FL, 32034",1689087
p1645533,JAX00291,5227,95151 Gladiolus Place,"95151 Gladiolus Place, Fernandina Beach, FL, 32034",1677384
p1657231,JAX00292,5228,95137 Gladiolus Place,"95137 Gladiolus Place, Fernandina Beach, FL, 32034",1689088
p1657232,JAX00293,5229,95113 Gladiolus Place,"95113 Gladiolus Place, Fernandina Beach, FL, 32034",1689089
p1657233,JAX00294,5230,95324 Snapdragon Dr,"95324 Snapdragon Dr, Fernandina Beach, FL, 32034",1689090
p1657234,JAX00295,5231,95150 Gladiolus Pl,"95150 Gladiolus Pl, Fernandina Beach, FL, 32034",1689091
p1657235,JAX00296,5232,95201 Snapdragon Drive,"95201 Snapdragon Drive, Fernandina Beach, FL, 32034",1689092
p1657236,JAX00297,5233,95141 Gladiolus Place,"95141 Gladiolus Place, Fernandina Beach, FL, 32034",1689093
p1657237,JAX00298,5234,95109 Gladiolus Place,"95109 Gladiolus Place, Fernandina Beach, FL, 32034",1689094
p1657238,JAX00299,5235,2938 N Olson Ln,"2938 N Olson Ln, Jacksonville, FL, 32210",1689095
p1657239,JAX00300,5236,95183 Snapdragon Drive,"95183 Snapdragon Drive, Fernandina Beach, FL, 32034",1689096
p1657240,JAX00301,5237,95129 Gladiolus Place,"95129 Gladiolus Place, Fernandina Beach, FL, 32034",1689097
p1657241,JAX00302,5238,95125 Gladiolus Place,"95125 Gladiolus Place, Fernandina Beach, FL, 32034",1689098
p1657242,JAX00303,5239,930 Jorick Court West,"930 Jorick Court West, Jacksonville, FL, 32225",1689099
p1657243,JAX00304,5240,85465 Amaryllis Ct,"85465 Amaryllis Ct, Fernandina Beach, FL, 32034",1689100
p1657244,JAX00305,5241,8205 Maple Street,"8205 Maple Street, Jacksonville, FL, 32244",1689101
p1657245,JAX00306,5242,8235 Devoe St,"8235 Devoe St, Jacksonville, FL, 32220",1689102
p1657246,JAX00307,5243,150 Orangedale Ave,"150 Orangedale Ave, Jacksonville, FL, 32218",1689103
p1657247,JAX00308,5244,7901 Austin Road,"7901 Austin Road, Jacksonville, FL, 32244",1689104
p1657248,JAX00309,5245,2054 Wiley Oaks Ln,"2054 Wiley Oaks Ln, Jacksonville, FL, 32210",1689105
p1657249,JAX00310,5246,4904 W Lofty Pines Cir,"4904 W Lofty Pines Cir, Jacksonville, FL, 32210",1689106
p1657250,JAX00311,5247,6810 Medellin Ct,"6810 Medellin Ct, Jacksonville, FL, 32210",1689107
p1657251,JAX00312,5248,8470 Boysenberry Ln,"8470 Boysenberry Ln, Jacksonville, FL, 32244",1689108
p1657252,JAX00313,5249,8440 E Sophist Cir,"8440 E Sophist Cir, Jacksonville, FL, 32208",1689109
p1657253,JAX00314,5250,8142 N Settlers Landing Trl,"8142 N Settlers Landing Trl, Jacksonville, FL, 32244",1689110
p1657254,JAX00315,5251,8121 N Justin Rd,"8121 N Justin Rd, Jacksonville, FL, 32210",1689111
p1657255,JAX00316,5252,7953 Georgia Jack Ct,"7953 Georgia Jack Ct, Jacksonville, FL, 32244",1689112
p1657256,JAX00317,5253,7874 Summer Star Ct,"7874 Summer Star Ct, Jacksonville, FL, 32221",1689113
p1657257,JAX00318,5254,8554 Moss Pointe Trl S,"8554 Moss Pointe Trl S, Jacksonville, FL, 32244",1689114
p1657258,JAX00319,5255,96228 Coral Reef Rd,"96228 Coral Reef Rd, Yulee, FL, 32097",1689115
p1657259,JAX00320,5256,2060 Felch Ave,"2060 Felch Ave, Jacksonville, FL, 32207",1689116
p1657260,JAX00321,5257,11627 Tanager Dr,"11627 Tanager Dr, Jacksonville, FL, 32225",1689117
p1657261,JAX00322,5258,3549 Rain Forest Dr W,"3549 Rain Forest Dr W, Jacksonville, FL, 32277",1689118
p1657262,JAX00323,5259,11458 Willet Ct S,"11458 Willet Ct S, Jacksonville, FL, 32225",1689119
p1657263,JAX00324,5260,11251 Windtree Dr E,"11251 Windtree Dr E, Jacksonville, FL, 32257",1689120
p1657264,JAX00325,5261,3232 Talisman Dr,"3232 Talisman Dr, Middleburg, FL, 32068",1689121
p1657265,JAX00326,5262,1304 Truman Dr,"1304 Truman Dr, St. Augustine, FL, 32084",1689122
p1657266,JAX00327,5263,3712 Forest Blvd,"3712 Forest Blvd, Jacksonville, FL, 32246",1689123
p1657267,JAX00328,5264,1539 Slash Pine Ct,"1539 Slash Pine Ct, Orange Park, FL, 32073",1689124
p1657268,JAX00329,5265,6157 Royal Estates Pl,"6157 Royal Estates Pl, Jacksonville, FL, 32277",1689125
p1657269,JAX00330,5266,3223 Merganzer Trl,"3223 Merganzer Trl, Orange Park, FL, 32065",1689126
p1657270,JAX00331,5267,3159 Wavering Ln,"3159 Wavering Ln, Middleburg, FL, 32068",1689127
p1657271,JAX00332,5268,1725 Secretariat Ln,"1725 Secretariat Ln, Jacksonville, FL, 32218",1689128
p1657272,JAX00333,5269,4630 Buxton St,"4630 Buxton St, Jacksonville, FL, 32205",1689129
p1657273,JAX00334,5270,8459 Everest Dr,"8459 Everest Dr, Jacksonville, FL, 32244",1689130
p1657274,JAX00335,5271,11856 Lake Bend Cir,"11856 Lake Bend Cir, Jacksonville, FL, 32218",1689131
p1657275,JAX00336,5272,11168 Campfield Cir,"11168 Campfield Cir, Jacksonville, FL, 32256",1689132
p1657276,JAX00337,5273,1753 Saint Ives Dr,"1753 Saint Ives Dr, Middleburg, FL, 32068",1689133
p1657277,JAX00338,5274,7951 Pipit Ave,"7951 Pipit Ave, Jacksonville, FL, 32219",1689134
p1657278,JAX00339,5275,1751 Saw Lake Dr,"1751 Saw Lake Dr, Middleburg, FL, 32068",1689135
p1657279,JAX00340,5276,2895 Tanglewood Boulevard,"2895 Tanglewood Boulevard, Orange Park, FL, 32065",1689136
p1657280,JAX00341,5277,5998 Bartram Village Dr,"5998 Bartram Village Dr, Jacksonville, FL, 32258",1689137
p1657281,JAX00342,5278,3555 Barbizon Ct,"3555 Barbizon Ct, Jacksonville, FL, 32257",1689138
p1657282,JAX00343,5279,2382 Island Shore Drive South,"2382 Island Shore Drive South, Jacksonville, FL, 32218",1689139
p1657283,JAX00344,5280,11067 Barbizon Circle West,"11067 Barbizon Circle West, Jacksonville, FL, 32257",1689140
p1657284,JAX00345,5281,1011 Fleming Street,"1011 Fleming Street, Fleming Island, FL, 32003",1689141
p1657285,JAX00346,5282,94068 Last Lane,"94068 Last Lane, Yulee, FL, 32097",1689142
p1657286,JAX00347,5283,3027 Zeyno Dr,"3027 Zeyno Dr, Middleburg, FL, 32068",1689143
p1657287,JAX00348,5284,1692 Donna Drive,"1692 Donna Drive, Middleburg, FL, 32068",1689144
p1657288,JAX00349,5285,1323 Truman Drive,"1323 Truman Drive, St. Augustine, FL, 32084",1689145
p1657289,JAX00350,5286,884 Glendale Lane,"884 Glendale Lane, Orange Park, FL, 32065",1689146
p1657290,JAX00351,5287,3541 Grayson Ln,"3541 Grayson Ln, Middleburg, FL, 32068",1689147
p1657291,JAX00352,5288,1087 Persimmon Drive,"1087 Persimmon Drive, Middleburg, FL, 32068",1689148
p1657292,JAX00353,5289,8126 Fieldside Dr W,"8126 Fieldside Dr W, Jacksonville, FL, 32244",1689149
p1657293,JAX00354,5290,1571 North Whitney St,"1571 North Whitney St, St. Augustine, FL, 32084",1689150
p1657294,JAX00355,5291,4552 Arrow Wind Lane,"4552 Arrow Wind Lane, Jacksonville, FL, 32258",1689151
p1657295,JAX00356,5292,1621 Twin Oak Dr E,"1621 Twin Oak Dr E, Middleburg, FL, 32068",1689152
p1657296,JAX00357,5293,96381 Commodore Point Drive,"96381 Commodore Point Drive, Yulee, FL, 32097",1689153
p1657297,JAX00358,5294,11921 Dover Village Drive West,"11921 Dover Village Drive West, Jacksonville, FL, 32220",1689154
p1657298,JAX00359,5295,899 Majestic Cypress Dr N,"899 Majestic Cypress Dr N, Jacksonville, FL, 32233",1689155
p1657299,JAX00360,5296,440 Falcon Ridge Rd,"440 Falcon Ridge Rd, Saint Augustine, FL, 32084",1689156
p1657300,JAX00361,5297,77515 Lumber Creek Blvd,"77515 Lumber Creek Blvd, Yulee, FL, 32097",1689157
p1657301,JAX00362,5298,250 Falcon Ridge Rd,"250 Falcon Ridge Rd, Saint Augustine, FL, 32084",1689158
p1657302,JAX00363,5299,398 Falcon Ridge Rd,"398 Falcon Ridge Rd, Saint Augustine, FL, 32084",1689159
p1657303,JAX00364,5300,10927 Mindanao Dr S,"10927 Mindanao Dr S, Jacksonville, FL, 32246",1689160
p1657304,JAX00365,5301,94054 Last Ln,"94054 Last Ln, Yulee, FL, 32097",1689161
p1657305,JAX00366,6850,479 Terabithia Way,"479 Terabithia Way, Jacksonville, FL, 32216",1689162
p1657306,JAX00367,6851,450 Terabithia Way,"450 Terabithia Way, Jacksonville, FL, 32216",1689163
p1657307,JAX00368,6852,481 Terabithia Way,"481 Terabithia Way, Jacksonville, FL, 32216",1689164
p1657308,JAX00369,6853,483 Terabithia Way,"483 Terabithia Way, Jacksonville, FL, 32216",1689165
p1657309,JAX00370,6854,452 Terabithia Way,"452 Terabithia Way, Jacksonville, FL, 32216",1689166
p1657310,JAX00371,6855,485 Terabithia Way,"485 Terabithia Way, Jacksonville, FL, 32216",1689167
p1657311,JAX00372,6856,454 Terabithia Way,"454 Terabithia Way, Jacksonville, FL, 32216",1689168
p1657312,JAX00373,6857,487 Terabithia Way,"487 Terabithia Way, Jacksonville, FL, 32216",1689169
p1657313,JAX00374,6858,456 Terabithia Way,"456 Terabithia Way, Jacksonville, FL, 32216",1689170
p1657314,JAX00375,6859,462 Terabithia Way,"462 Terabithia Way, Jacksonville, FL, 32216",1689171
p1657315,JAX00376,6860,489 Terabithia Way,"489 Terabithia Way, Jacksonville, FL, 32216",1689172
p1657316,JAX00377,6861,464 Terabithia Way,"464 Terabithia Way, Jacksonville, FL, 32216",1689173
p1657317,JAX00378,6862,466 Terabithia Way,"466 Terabithia Way, Jacksonville, FL, 32216",1689174
p1657318,JAX00379,6863,491 Terabithia Way,"491 Terabithia Way, Jacksonville, FL, 32216",1689175
p1657319,JAX00380,6864,493 Terabithia Way,"493 Terabithia Way, Jacksonville, FL, 32216",1689176
p1657320,JAX00381,6865,468 Terabithia Way,"468 Terabithia Way, Jacksonville, FL, 32216",1689177
p1657321,JAX00382,6866,470 Terabithia Way,"470 Terabithia Way, Jacksonville, FL, 32216",1689178
p1657322,JAX00383,6867,472 Terabithia Way,"472 Terabithia Way, Jacksonville, FL, 32216",1689179
p1657323,JAX00384,6868,459 Terabithia Way,"459 Terabithia Way, Jacksonville, FL, 32216",1689180
p1657324,JAX00385,6869,461 Terabithia Way,"461 Terabithia Way, Jacksonville, FL, 32216",1689181
p1657325,JAX00386,6870,463 Terabithia Way,"463 Terabithia Way, Jacksonville, FL, 32216",1689182
p1657326,JAX00387,6871,465 Terabithia Way,"465 Terabithia Way, Jacksonville, FL, 32216",1689183
p1657327,JAX00388,6872,467 Terabithia Way,"467 Terabithia Way, Jacksonville, FL, 32216",1689184
p1657328,JAX00389,6873,431 Terabithia Way,"431 Terabithia Way, Jacksonville, FL, 32216",1689185
p1657329,JAX00390,6874,469 Terabithia Way,"469 Terabithia Way, Jacksonville, FL, 32216",1689186
p1657330,JAX00391,6875,433 Terabithia Way,"433 Terabithia Way, Jacksonville, FL, 32216",1689187
p1657331,JAX00392,6876,471 Terabithia Way,"471 Terabithia Way, Jacksonville, FL, 32216",1689188
p1657332,JAX00393,6877,435 Terabithia Way,"435 Terabithia Way, Jacksonville, FL, 32216",1689189
p1657333,JAX00394,6878,473 Terabithia Way,"473 Terabithia Way, Jacksonville, FL, 32216",1689190
p1657334,JAX00395,6879,478 Terabithia Way,"478 Terabithia Way, Jacksonville, FL, 32216",1689191
p1657335,JAX00396,6880,480 Terabithia Way,"480 Terabithia Way, Jacksonville, FL, 32216",1689192
p1657336,JAX00397,6881,482 Terabithia Way,"482 Terabithia Way, Jacksonville, FL, 32216",1689193
p1657337,JAX00398,6882,437 Terabithia Way,"437 Terabithia Way, Jacksonville, FL, 32216",1689194
p1657338,JAX00399,6883,484 Terabithia Way,"484 Terabithia Way, Jacksonville, FL, 32216",1689195
p1657339,JAX00400,6884,479 Matilda Ln,"479 Matilda Ln, Jacksonville, FL, 32216",1689196
p1657340,JAX00401,6885,481 Matilda Ln,"481 Matilda Ln, Jacksonville, FL, 32216",1689197
p1657341,JAX00402,6886,486 Terabithia Way,"486 Terabithia Way, Jacksonville, FL, 32216",1689198
p1657342,JAX00403,6887,483 Matilda Ln,"483 Matilda Ln, Jacksonville, FL, 32216",1689199
p1657343,JAX00404,6888,488 Terabithia Way,"488 Terabithia Way, Jacksonville, FL, 32216",1689200
p1657344,JAX00405,6889,490 Terabithia Way,"490 Terabithia Way, Jacksonville, FL, 32216",1689201
p1657345,JAX00406,6890,485 Matilda Ln,"485 Matilda Ln, Jacksonville, FL, 32216",1689202
p1657346,JAX00407,6891,492 Terabithia Way,"492 Terabithia Way, Jacksonville, FL, 32216",1689203
p1657347,JAX00408,6892,487 Matilda Ln,"487 Matilda Ln, Jacksonville, FL, 32216",1689204
p1657348,JAX00409,6893,443 Terabithia Way,"443 Terabithia Way, Jacksonville, FL, 32216",1689205
p1657349,JAX00410,6894,489 Matilda Ln,"489 Matilda Ln, Jacksonville, FL, 32216",1689206
p1657350,JAX00411,6895,445 Terabithia Way,"445 Terabithia Way, Jacksonville, FL, 32216",1689207
p1657351,JAX00412,6896,491 Matilda Ln,"491 Matilda Ln, Jacksonville, FL, 32216",1689208
p1657352,JAX00413,6897,447 Terabithia Way,"447 Terabithia Way, Jacksonville, FL, 32216",1689209
p1657353,JAX00414,6898,493 Matilda Ln,"493 Matilda Ln, Jacksonville, FL, 32216",1689210
p1657354,JAX00415,6899,449 Terabithia Way,"449 Terabithia Way, Jacksonville, FL, 32216",1689211
p1657355,JAX00416,6900,453 Terabithia Way,"453 Terabithia Way, Jacksonville, FL, 32216",1689212
p1657356,JAX00417,6901,451 Terabithia Way,"451 Terabithia Way, Jacksonville, FL, 32216",1689213
p1657357,JAX00418,7070,12358 Teal Run Ct,"12358 Teal Run Ct, Jacksonville, FL, 32258",1689214
p1657358,JAX00419,7071,1801 Alder Dr,"1801 Alder Dr, Orange Park, FL, 32073",1689215
p1657359,JAX00420,7072,165 Falcon Ridge Rd,"165 Falcon Ridge Rd, Saint Augustine, FL, 32084",1689216
p1657360,JAX00421,7073,464 Coastline Way,"464 Coastline Way, Saint Augustine, FL, 32092",1689217
p1657361,JAX00422,7192,443 Matilda Ln,"443 Matilda Ln, Jacksonville, FL, 32216",1689218
p1657362,JAX00423,7193,531 Narnia Ct,"531 Narnia Ct, Jacksonville, FL, 32216",1689219
p1657363,JAX00424,7194,445 Matilda Ln,"445 Matilda Ln, Jacksonville, FL, 32216",1689220
p1657364,JAX00425,7195,520 Kit St,"520 Kit St, Jacksonville, FL, 32216",1689221
p1657365,JAX00426,7196,447 Matilda Ln,"447 Matilda Ln, Jacksonville, FL, 32216",1689222
p1657366,JAX00427,7197,448 Matilda Ln,"448 Matilda Ln, Jacksonville, FL, 32216",1689223
p1657367,JAX00428,7198,449 Matilda Ln,"449 Matilda Ln, Jacksonville, FL, 32216",1689224
p1657368,JAX00429,7199,518 Kit St,"518 Kit St, Jacksonville, FL, 32216",1689225
p1657369,JAX00430,7200,533 Narnia Ct,"533 Narnia Ct, Jacksonville, FL, 32216",1689226
p1657370,JAX00431,7201,535 Narnia Ct,"535 Narnia Ct, Jacksonville, FL, 32216",1689227
p1657371,JAX00432,7202,537 Narnia Ct,"537 Narnia Ct, Jacksonville, FL, 32216",1689228
p1657372,JAX00433,7203,450 Matilda Ln,"450 Matilda Ln, Jacksonville, FL, 32216",1689229
p1657373,JAX00434,7204,539 Narnia Ct,"539 Narnia Ct, Jacksonville, FL, 32216",1689230
p1657374,JAX00435,7205,541 Narnia Ct,"541 Narnia Ct, Jacksonville, FL, 32216",1689231
p1657375,JAX00436,7206,540 Narnia Ct,"540 Narnia Ct, Jacksonville, FL, 32216",1689232
p1657376,JAX00437,7207,538 Narnia Ct,"538 Narnia Ct, Jacksonville, FL, 32216",1689233
p1657377,JAX00438,7208,516 Kit St,"516 Kit St, Jacksonville, FL, 32216",1689234
p1657378,JAX00439,7209,536 Narnia Ct,"536 Narnia Ct, Jacksonville, FL, 32216",1689235
p1657379,JAX00440,7210,534 Narnia Ct,"534 Narnia Ct, Jacksonville, FL, 32216",1689236
p1657393,JAX00441,7211,514 Kit St,"514 Kit St, Jacksonville, FL, 32216",1689250
p1657394,JAX00442,7212,532 Narnia Ct,"532 Narnia Ct, Jacksonville, FL, 32216",1689251
p1657395,JAX00443,7213,451 Matilda Ln,"451 Matilda Ln, Jacksonville, FL, 32216",1689252
p1657396,JAX00444,7214,530 Narnia Ct,"530 Narnia Ct, Jacksonville, FL, 32216",1689253
p1657397,JAX00445,7215,528 Narnia Ct,"528 Narnia Ct, Jacksonville, FL, 32216",1689254
p1657398,JAX00446,7216,526 Narnia Ct,"526 Narnia Ct, Jacksonville, FL, 32216",1689255
p1657399,JAX00447,7217,512 Kit St,"512 Kit St, Jacksonville, FL, 32216",1689256
p1657400,JAX00448,7218,510 Kit St,"510 Kit St, Jacksonville, FL, 32216",1689257
p1657401,JAX00449,7219,508 Kit St,"508 Kit St, Jacksonville, FL, 32216",1689258
p1657402,JAX00450,7220,506 Kit St,"506 Kit St, Jacksonville, FL, 32216",1689259
p1657403,JAX00451,7221,452 Matilda Ln,"452 Matilda Ln, Jacksonville, FL, 32216",1689260
p1657404,JAX00452,7222,453 Matilda Ln,"453 Matilda Ln, Jacksonville, FL, 32216",1689261
p1657405,JAX00453,7223,523 Kit St,"523 Kit St, Jacksonville, FL, 32216",1689262
p1657406,JAX00454,7224,525 Kit St,"525 Kit St, Jacksonville, FL, 32216",1689263
p1657407,JAX00455,7225,454 Matilda Ln,"454 Matilda Ln, Jacksonville, FL, 32216",1689264
p1657408,JAX00456,7226,527 Kit St,"527 Kit St, Jacksonville, FL, 32216",1689265
p1657409,JAX00457,7227,529 Kit St,"529 Kit St, Jacksonville, FL, 32216",1689266
p1657410,JAX00458,7228,456 Matilda Ln,"456 Matilda Ln, Jacksonville, FL, 32216",1689267
p1657411,JAX00459,7229,531 Kit St,"531 Kit St, Jacksonville, FL, 32216",1689268
p1657412,JAX00460,7230,533 Kit St,"533 Kit St, Jacksonville, FL, 32216",1689269
p1657413,JAX00461,7231,535 Kit St,"535 Kit St, Jacksonville, FL, 32216",1689270
p1657414,JAX00462,7232,458 Matilda Ln,"458 Matilda Ln, Jacksonville, FL, 32216",1689271
p1657415,JAX00463,7233,459 Matilda Ln,"459 Matilda Ln, Jacksonville, FL, 32216",1689272
p1657416,JAX00464,7234,537 Kit St,"537 Kit St, Jacksonville, FL, 32216",1689273
p1657417,JAX00465,7235,520 Narnia Ct,"520 Narnia Ct, Jacksonville, FL, 32216",1689274
p1657418,JAX00466,7236,518 Narnia Ct,"518 Narnia Ct, Jacksonville, FL, 32216",1689275
